"player_id","year","stint","team_id","league_id","g","ab","r","h","double","triple","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","g_idp","salary"
"kenneia01",2014,1,"SDN","NL",33,52.0,3.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,24.0,0.0,0.0,6.0,0.0,0.0,6100000
"kershcl01",2014,1,"LAN","NL",27,63.0,5.0,11.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,23.0,0.0,1.0,6.0,0.0,1.0,4000000
"keuchda01",2014,1,"HOU","AL",30,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,508700
"kimbrcr01",2014,1,"ATL","NL",63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000
"kinslia01",2014,1,"DET","AL",161,684.0,100.0,188.0,40.0,4.0,17.0,92.0,15.0,4.0,29.0,79.0,1.0,5.0,3.0,5.0,20.0,16000000
"kintzbr01",2014,1,"MIL","NL",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507000
"kipnija01",2014,1,"CLE","AL",129,500.0,61.0,120.0,25.0,1.0,6.0,41.0,22.0,3.0,50.0,100.0,2.0,2.0,1.0,2.0,15.0,2166666
"klubeco01",2014,1,"CLE","AL",36,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,514000
"koberje01",2014,1,"WAS","NL",4,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,501000
"koehlto01",2014,1,"MIA","NL",32,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,8.0,0.0,2.0,515000
"kohnmi01",2014,1,"LAA","AL",25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515000
"konerpa01",2014,1,"CHA","AL",81,208.0,15.0,43.0,8.0,0.0,5.0,22.0,0.0,0.0,10.0,51.0,0.0,4.0,0.0,2.0,7.0,2500000
"kozmape01",2014,1,"SLN","NL",14,23.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,518000
"kratzer01",2014,1,"TOR","AL",34,81.0,8.0,16.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,510200
"krausma01",2014,1,"HOU","AL",67,186.0,16.0,36.0,6.0,0.0,6.0,21.0,0.0,0.0,21.0,54.0,0.0,1.0,0.0,0.0,7.0,502300
"krolia01",2014,1,"DET","AL",45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504000
"kubelja01",2014,1,"MIN","AL",45,156.0,12.0,35.0,6.0,1.0,1.0,13.0,1.0,0.0,19.0,59.0,1.0,1.0,0.0,0.0,1.0,2000000
"kurodhi01",2014,1,"NYA","AL",32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000
"lackejo01",2014,2,"SLN","NL",10,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,15250000
"lagarju01",2014,1,"NYN","NL",116,416.0,46.0,117.0,24.0,3.0,4.0,47.0,13.0,4.0,20.0,87.0,1.0,7.0,3.0,6.0,6.0,506636
"lairdge01",2014,1,"ATL","NL",53,152.0,12.0,31.0,8.0,0.0,0.0,10.0,0.0,0.0,14.0,33.0,2.0,1.0,0.0,0.0,6.0,1500000
"lakeju01",2014,1,"CHN","NL",108,308.0,30.0,65.0,10.0,3.0,9.0,25.0,7.0,3.0,14.0,110.0,0.0,1.0,1.0,2.0,3.0,502500
"lannajo01",2014,1,"NYN","NL",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
"larocad01",2014,1,"WAS","NL",140,494.0,73.0,128.0,19.0,0.0,26.0,92.0,3.0,0.0,82.0,108.0,9.0,2.0,0.0,8.0,13.0,12000000
"latosma01",2014,1,"CIN","NL",16,30.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,7250000
"lavarry01",2014,1,"BOS","AL",9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,510000
"lawribr01",2014,1,"TOR","AL",70,259.0,27.0,64.0,9.0,0.0,12.0,38.0,0.0,0.0,16.0,49.0,0.0,5.0,0.0,2.0,0.0,516100
"leagubr01",2014,1,"LAN","NL",63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7500000
"leakemi01",2014,1,"CIN","NL",40,68.0,9.0,12.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,34.0,0.0,1.0,5.0,0.0,1.0,5925000
"lecursa01",2014,1,"CIN","NL",62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000
"leecl02",2014,1,"PHI","NL",13,24.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,25000000
"lemahdj01",2014,1,"COL","NL",149,494.0,59.0,132.0,15.0,5.0,5.0,42.0,10.0,10.0,33.0,97.0,7.0,2.0,7.0,2.0,13.0,501000
"leonsa01",2014,1,"WAS","NL",20,64.0,7.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,1.0,501000
"lestejo01",2014,1,"BOS","AL",21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13000000
"linceti01",2014,1,"SFN","NL",34,44.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,26.0,0.0,0.0,5.0,0.0,1.0,17000000
"lincobr01",2014,1,"PHI","NL",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512300
"lindad01",2014,1,"TOR","AL",96,290.0,38.0,93.0,24.0,2.0,6.0,40.0,0.0,0.0,28.0,48.0,3.0,0.0,0.0,0.0,8.0,7000000
"lindsma01",2014,1,"CHA","AL",35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000
"liriafr01",2014,1,"PIT","NL",29,45.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,5.0,0.0,1.0,6000000
"lobatjo01",2014,1,"WAS","NL",66,214.0,18.0,50.0,9.0,0.0,2.0,12.0,0.0,0.0,15.0,61.0,1.0,1.0,0.0,0.0,5.0,900000
"lockeje01",2014,1,"PIT","NL",21,45.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,3.0,0.0,0.0,513000
"loganbo02",2014,1,"COL","NL",35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000
"lohseky01",2014,1,"MIL","NL",31,61.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,23.0,0.0,1.0,9.0,1.0,1.0,11000000
"lombast02",2014,1,"BAL","AL",20,73.0,6.0,21.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,517500
"loneyja01",2014,1,"TBA","AL",155,600.0,59.0,174.0,27.0,0.0,9.0,69.0,4.0,0.0,41.0,80.0,2.0,4.0,0.0,6.0,21.0,1000000
"longoev01",2014,1,"TBA","AL",162,624.0,83.0,158.0,26.0,1.0,22.0,91.0,5.0,0.0,57.0,133.0,11.0,9.0,1.0,9.0,15.0,7500000
"lopezja02",2014,1,"SFN","NL",65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000
"lopezwi01",2014,1,"COL","NL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000
"loughda01",2014,1,"BAL","AL",112,174.0,31.0,43.0,6.0,3.0,4.0,16.0,8.0,5.0,15.0,33.0,0.0,1.0,6.0,1.0,3.0,510500
"loupaa01",2014,1,"TOR","AL",71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512400
"lowrije01",2014,1,"OAK","AL",136,502.0,59.0,125.0,29.0,3.0,6.0,50.0,0.0,0.0,51.0,79.0,5.0,5.0,2.0,6.0,14.0,5250000
"lucased01",2014,1,"MIA","NL",69,179.0,19.0,45.0,5.0,0.0,1.0,9.0,1.0,0.0,8.0,48.0,0.0,0.0,2.0,0.0,4.0,510000
"lucrojo01",2014,1,"MIL","NL",153,585.0,73.0,176.0,53.0,2.0,13.0,69.0,4.0,4.0,66.0,71.0,3.0,2.0,0.0,2.0,13.0,2000000
"ludwiry01",2014,1,"CIN","NL",112,357.0,28.0,87.0,20.0,0.0,9.0,45.0,0.0,2.0,31.0,94.0,1.0,4.0,1.0,4.0,6.0,8500000
"luekejo01",2014,1,"TBA","AL",25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504200
"lylesjo01",2014,1,"COL","NL",23,48.0,4.0,9.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,21.0,0.0,0.0,1.0,0.0,3.0,502000
"lynnla01",2014,1,"SLN","NL",33,60.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,1.0,4.0,0.0,1.0,535000
"machama01",2014,1,"BAL","AL",82,327.0,38.0,91.0,14.0,0.0,12.0,32.0,2.0,0.0,20.0,68.0,2.0,3.0,2.0,2.0,13.0,519000
"machije01",2014,1,"SFN","NL",71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,505000
"maholpa01",2014,1,"LAN","NL",30,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,1500000
"maldoma01",2014,1,"MIL","NL",52,111.0,14.0,26.0,5.0,0.0,4.0,16.0,0.0,0.0,11.0,32.0,1.0,3.0,1.0,0.0,4.0,502000
"manesse01",2014,1,"SLN","NL",73,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509000
"marisja01",2014,1,"MIA","NL",14,48.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,500000
"markani01",2014,1,"BAL","AL",155,642.0,81.0,177.0,27.0,1.0,14.0,50.0,4.0,2.0,62.0,84.0,4.0,4.0,0.0,2.0,10.0,15000000
"marmoca01",2014,1,"MIA","NL",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000
"marshse01",2014,1,"CIN","NL",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000
"martest01",2014,1,"PIT","NL",135,495.0,73.0,144.0,29.0,6.0,13.0,56.0,30.0,11.0,33.0,131.0,0.0,17.0,0.0,0.0,5.0,500000
"martica04",2014,1,"SLN","NL",57,12.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,505000
"martiet01",2014,1,"PHI","NL",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000
"martile01",2014,1,"TEX","AL",155,533.0,68.0,146.0,13.0,7.0,7.0,40.0,31.0,12.0,39.0,114.0,3.0,2.0,7.0,2.0,4.0,3750000
"martiru01",2014,1,"PIT","NL",111,379.0,45.0,110.0,20.0,0.0,11.0,67.0,4.0,4.0,59.0,78.0,5.0,15.0,2.0,5.0,16.0,8500000
"martivi01",2014,1,"DET","AL",151,561.0,87.0,188.0,33.0,0.0,32.0,103.0,3.0,2.0,70.0,42.0,28.0,4.0,0.0,6.0,17.0,12000000
"masteju01",2014,1,"CLE","AL",19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9762500
"mathije01",2014,1,"MIA","NL",64,175.0,12.0,35.0,7.0,0.0,2.0,12.0,0.0,0.0,15.0,64.0,2.0,0.0,5.0,0.0,2.0,1500000
"matsuda01",2014,1,"NYN","NL",34,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,1500000
"matthry01",2014,1,"WAS","NL",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520000
"matusbr01",2014,1,"BAL","AL",63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000
"mauerjo01",2014,1,"MIN","AL",120,455.0,60.0,126.0,27.0,2.0,4.0,55.0,3.0,0.0,60.0,96.0,12.0,1.0,0.0,2.0,12.0,23000000
"maurebr01",2014,1,"SEA","AL",38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,504600
"maxweju01",2014,1,"KCA","AL",20,40.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,20.0,0.0,2.0,0.0,1.0,0.0,1325000
"maybejo02",2014,1,"PHI","NL",63,122.0,11.0,26.0,7.0,0.0,6.0,21.0,0.0,0.0,15.0,30.0,0.0,1.0,0.0,0.0,1.0,1587500
"maybica01",2014,1,"SDN","NL",95,251.0,24.0,59.0,13.0,4.0,1.0,15.0,4.0,3.0,19.0,56.0,2.0,1.0,0.0,1.0,8.0,5000000
"mazzavi01",2014,1,"PIT","NL",5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000
"mcallza01",2014,1,"CLE","AL",22,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,504500
"mccanbr01",2014,1,"NYA","AL",140,495.0,57.0,115.0,15.0,1.0,23.0,75.0,0.0,0.0,32.0,77.0,1.0,7.0,0.0,4.0,16.0,17000000
"mccutan01",2014,1,"PIT","NL",146,548.0,89.0,172.0,38.0,6.0,25.0,83.0,18.0,3.0,84.0,115.0,8.0,10.0,0.0,6.0,9.0,7250000
"mcdonjo03",2014,1,"LAA","AL",95,76.0,4.0,13.0,2.0,0.0,0.0,5.0,1.0,1.0,7.0,18.0,0.0,2.0,5.0,1.0,1.0,850000
"mcfartj01",2014,1,"BAL","AL",37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,505500
"mcgeeja01",2014,1,"TBA","AL",73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450000
"mcgehca01",2014,1,"MIA","NL",160,616.0,56.0,177.0,29.0,1.0,4.0,76.0,4.0,2.0,67.0,102.0,3.0,1.0,0.0,7.0,31.0,1100000
"mcgowdu01",2014,1,"TOR","AL",53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1500000
"mckenmi01",2014,1,"COL","NL",57,168.0,23.0,53.0,9.0,0.0,8.0,22.0,0.0,3.0,22.0,42.0,1.0,1.0,1.0,0.0,6.0,750000
"mclouna01",2014,1,"WAS","NL",79,139.0,10.0,24.0,6.0,0.0,1.0,7.0,4.0,1.0,16.0,35.0,1.0,5.0,1.0,1.0,0.0,5000000
"medicto01",2014,1,"SDN","NL",102,240.0,31.0,56.0,11.0,2.0,9.0,27.0,6.0,1.0,14.0,75.0,0.0,4.0,0.0,1.0,5.0,501200
"medinyo01",2014,1,"SEA","AL",66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512600
"mejiaje01",2014,1,"NYN","NL",63,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,509675
"melanma01",2014,1,"PIT","NL",72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595000
"mercejo03",2014,1,"PIT","NL",149,506.0,56.0,129.0,27.0,2.0,12.0,55.0,4.0,1.0,35.0,89.0,12.0,4.0,5.0,5.0,14.0,515500
"mesorde01",2014,1,"CIN","NL",114,384.0,54.0,105.0,25.0,0.0,25.0,80.0,1.0,3.0,41.0,103.0,4.0,12.0,0.0,3.0,5.0,525000
"middlwi01",2014,1,"BOS","AL",63,215.0,14.0,41.0,10.0,0.0,2.0,19.0,1.0,1.0,15.0,70.0,1.0,4.0,0.0,0.0,7.0,540000
"mileywa01",2014,1,"ARI","NL",33,57.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,0.0,0.0,9.0,0.0,0.0,523500
"millean01",2014,1,"BOS","AL",50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000
"millebr02",2014,1,"SEA","AL",123,367.0,47.0,81.0,15.0,4.0,10.0,36.0,4.0,2.0,34.0,95.0,2.0,2.0,3.0,3.0,2.0,510100
"millesh01",2014,1,"SLN","NL",32,48.0,6.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,25.0,0.0,0.0,13.0,0.0,1.0,521000
"milonto01",2014,1,"OAK","AL",17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510000
"minormi01",2014,1,"ATL","NL",25,45.0,4.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,3850000
"molinjo01",2014,1,"TBA","AL",80,225.0,4.0,40.0,2.0,0.0,0.0,10.0,3.0,0.0,14.0,55.0,0.0,2.0,4.0,2.0,8.0,1750000
"molinya01",2014,1,"SLN","NL",110,404.0,40.0,114.0,21.0,0.0,7.0,38.0,1.0,1.0,28.0,55.0,4.0,6.0,1.0,6.0,14.0,15000000
"montemi01",2014,1,"ARI","NL",136,489.0,40.0,119.0,23.0,0.0,13.0,72.0,0.0,4.0,56.0,97.0,11.0,9.0,0.0,6.0,12.0,10000000
"moorety01",2014,1,"WAS","NL",42,91.0,8.0,21.0,2.0,0.0,4.0,14.0,0.0,0.0,7.0,29.0,0.0,2.0,0.0,0.0,2.0,507900
"moralfr01",2014,1,"COL","NL",38,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,6.0,0.0,0.0,1712500
"moralke01",2014,1,"MIN","AL",39,154.0,12.0,36.0,11.0,0.0,1.0,18.0,0.0,0.0,6.0,27.0,1.0,0.0,0.0,2.0,4.0,7410000
"morelmi01",2014,1,"TEX","AL",52,167.0,18.0,41.0,9.0,1.0,2.0,23.0,0.0,0.0,12.0,43.0,0.0,1.0,2.0,2.0,7.0,2650000
"morneju01",2014,1,"COL","NL",135,502.0,62.0,160.0,32.0,3.0,17.0,82.0,0.0,3.0,34.0,60.0,4.0,6.0,0.0,8.0,7.0,5000000
"morribr01",2014,1,"PIT","NL",21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511500
"morrilo01",2014,1,"SEA","AL",99,336.0,41.0,88.0,20.0,0.0,11.0,38.0,5.0,2.0,24.0,59.0,1.0,3.0,0.0,2.0,9.0,1750000
"morrobr01",2014,1,"TOR","AL",13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8000000
"morsemi01",2014,1,"SFN","NL",131,438.0,48.0,122.0,32.0,3.0,16.0,61.0,0.0,0.0,31.0,121.0,0.0,9.0,0.0,4.0,19.0,6000000
"mortoch02",2014,1,"PIT","NL",26,40.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,8.0,0.0,2.0,4000000
"mossbr01",2014,1,"OAK","AL",147,500.0,70.0,117.0,23.0,2.0,25.0,81.0,1.0,0.0,67.0,153.0,7.0,10.0,0.0,3.0,6.0,4100000
"motteja01",2014,1,"SLN","NL",29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000
"moustmi01",2014,1,"KCA","AL",140,457.0,45.0,97.0,21.0,1.0,15.0,54.0,1.0,0.0,35.0,74.0,1.0,3.0,1.0,4.0,12.0,549000
"mujiced01",2014,1,"BOS","AL",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000
"murphda07",2014,1,"CLE","AL",129,416.0,40.0,109.0,25.0,1.0,8.0,58.0,2.0,3.0,36.0,61.0,2.0,2.0,1.0,7.0,6.0,5500000
"murphda08",2014,1,"NYN","NL",143,596.0,79.0,172.0,37.0,2.0,9.0,57.0,13.0,5.0,39.0,86.0,3.0,2.0,0.0,5.0,15.0,5700000
"murphdo01",2014,1,"TEX","AL",45,112.0,11.0,22.0,3.0,0.0,4.0,14.0,0.0,1.0,11.0,38.0,0.0,1.0,1.0,3.0,2.0,825000
"murphjr01",2014,1,"NYA","AL",32,81.0,7.0,23.0,4.0,0.0,1.0,9.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,502700
"myerswi01",2014,1,"TBA","AL",87,325.0,37.0,72.0,14.0,0.0,6.0,35.0,6.0,1.0,34.0,90.0,3.0,0.0,0.0,2.0,10.0,504200
"nadyxa01",2014,1,"SDN","NL",22,37.0,4.0,5.0,1.0,0.0,3.0,4.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,4.0,775000
"napolmi01",2014,1,"BOS","AL",119,415.0,49.0,103.0,20.0,0.0,17.0,55.0,3.0,2.0,78.0,133.0,3.0,4.0,0.0,3.0,12.0,16000000
"nathajo01",2014,1,"DET","AL",62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000
"navada01",2014,1,"BOS","AL",113,363.0,41.0,98.0,21.0,0.0,4.0,37.0,4.0,2.0,33.0,81.0,1.0,10.0,0.0,2.0,5.0,556500
"navardi01",2014,1,"TOR","AL",139,481.0,40.0,132.0,22.0,0.0,12.0,69.0,3.0,0.0,32.0,76.0,1.0,1.0,0.0,6.0,12.0,3000000
"neshepa01",2014,1,"SLN","NL",71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000
"nicasju01",2014,1,"COL","NL",33,24.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,2025000
"niesejo01",2014,1,"NYN","NL",31,55.0,3.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,29.0,0.0,0.0,4.0,0.0,0.0,5000000
"nievewi01",2014,1,"PHI","NL",36,122.0,9.0,31.0,8.0,0.0,1.0,7.0,1.0,0.0,1.0,34.0,0.0,2.0,2.0,1.0,2.0,1125000
"nixja01",2014,1,"PHI","NL",18,39.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,950000
"nolasri01",2014,1,"MIN","AL",27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12000000
"norribu01",2014,1,"BAL","AL",29,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5300000
"norride01",2014,1,"OAK","AL",127,385.0,46.0,104.0,19.0,1.0,10.0,55.0,2.0,2.0,54.0,86.0,2.0,1.0,1.0,1.0,12.0,505000
"nunezle01",2014,1,"TBA","AL",32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
"nunovi01",2014,2,"ARI","NL",14,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,1.0,504500
"odayda01",2014,1,"BAL","AL",68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000
"odorija01",2014,1,"TBA","AL",31,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,503100
"oflaher01",2014,1,"OAK","AL",21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
"ogandal01",2014,1,"TEX","AL",27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625000
"oltmi01",2014,1,"CHN","NL",89,225.0,23.0,36.0,8.0,0.0,12.0,33.0,0.0,1.0,25.0,100.0,0.0,3.0,0.0,5.0,3.0,502000
"ondrulo01",2014,1,"CIN","NL",40,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1350000
"ortizda01",2014,1,"BOS","AL",142,518.0,59.0,136.0,27.0,0.0,35.0,104.0,0.0,0.0,75.0,95.0,22.0,3.0,0.0,6.0,18.0,15000000
"oteroda01",2014,1,"OAK","AL",72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502500
"ottavad01",2014,1,"COL","NL",75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502000
"outmajo01",2014,1,"CLE","AL",31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000
"overbly01",2014,1,"MIL","NL",121,258.0,24.0,60.0,14.0,0.0,4.0,35.0,2.0,0.0,36.0,60.0,2.0,1.0,0.0,1.0,8.0,1500000
"owingch01",2014,1,"ARI","NL",91,310.0,34.0,81.0,15.0,6.0,6.0,26.0,8.0,1.0,16.0,67.0,0.0,2.0,2.0,2.0,4.0,500000
"ozunama01",2014,1,"MIA","NL",153,565.0,72.0,152.0,26.0,5.0,23.0,85.0,3.0,1.0,41.0,164.0,1.0,1.0,0.0,5.0,12.0,505000
